T,lon,lat,Regime,Link
1431,-81.398,30.355,Collision,https://github.com/jessgorski/NOPP-NCSU-Website/blob/main/FIONA_9-20-00/T1431_results.png
883,-81.157,31.581,Inundation/Overwash,https://github.com/jessgorski/NOPP-NCSU-Website/blob/main/FIONA_9-20-00/T883_results.png
1902,-77.344,34.526,Collision,https://github.com/jessgorski/NOPP-NCSU-Website/blob/main/FIONA_9-20-00/T1902_results.png
4036,-82.154,26.458,Collision,https://github.com/jessgorski/NOPP-NCSU-Website/blob/main/FIONA_9-20-00/T4036_results.png
1587,-81.806,26.13,Collision,https://github.com/jessgorski/NOPP-NCSU-Website/blob/main/FIONA_9-20-00/T1587_results.png
3817,-82.742,27.531,Collision,https://github.com/jessgorski/NOPP-NCSU-Website/blob/main/FIONA_9-20-00/T3817_results.png
4027,-82.189,26.504,Collision,https://github.com/jessgorski/NOPP-NCSU-Website/blob/main/FIONA_9-20-00/T4027_results.png
1644,-80.12,25.876,Collision,https://github.com/jessgorski/NOPP-NCSU-Website/blob/main/FIONA_9-20-00/T1644_results.png
3970,-82.277,26.797,Collision,https://github.com/jessgorski/NOPP-NCSU-Website/blob/main/FIONA_9-20-00/T3970_results.png
1416,-81.387,30.281,Collision,https://github.com/jessgorski/NOPP-NCSU-Website/blob/main/FIONA_9-20-00/T1416_results.png
2726,-80.44,27.846,Collision,https://github.com/jessgorski/NOPP-NCSU-Website/blob/main/FIONA_9-20-00/T2726_results.png
2548,-80.102,27.037,Collision,https://github.com/jessgorski/NOPP-NCSU-Website/blob/main/FIONA_9-20-00/T2548_results.png
3913,-82.445,27.06,Collision,https://github.com/jessgorski/NOPP-NCSU-Website/blob/main/FIONA_9-20-00/T3913_results.png
2919,-80.993,29.198,Collision,https://github.com/jessgorski/NOPP-NCSU-Website/blob/main/FIONA_9-20-00/T2919_results.png
942,-79.643,32.881,Inundation/Overwash,https://github.com/jessgorski/NOPP-NCSU-Website/blob/main/FIONA_9-20-00/T942_results.png
3637,-85.015,29.596,Collision,https://github.com/jessgorski/NOPP-NCSU-Website/blob/main/FIONA_9-20-00/T3637_results.png
3859,-82.635,27.378,Collision,https://github.com/jessgorski/NOPP-NCSU-Website/blob/main/FIONA_9-20-00/T3859_results.png
2817,-80.567,28.433,Collision,https://github.com/jessgorski/NOPP-NCSU-Website/blob/main/FIONA_9-20-00/T2817_results.png
3027,-87.446,30.294,Collision,https://github.com/jessgorski/NOPP-NCSU-Website/blob/main/FIONA_9-20-00/T3027_results.png
1310,-81.244,29.747,Collision,https://github.com/jessgorski/NOPP-NCSU-Website/blob/main/FIONA_9-20-00/T1310_results.png
3671,-85.738,30.128,Collision,https://github.com/jessgorski/NOPP-NCSU-Website/blob/main/FIONA_9-20-00/T3671_results.png
902,-80.868,31.968,Collision,https://github.com/jessgorski/NOPP-NCSU-Website/blob/main/FIONA_9-20-00/T902_results.png
3916,-82.434,27.046,Collision,https://github.com/jessgorski/NOPP-NCSU-Website/blob/main/FIONA_9-20-00/T3916_results.png
4090,-81.85,26.342,Collision,https://github.com/jessgorski/NOPP-NCSU-Website/blob/main/FIONA_9-20-00/T4090_results.png
3722,-82.828,27.993,Collision,https://github.com/jessgorski/NOPP-NCSU-Website/blob/main/FIONA_9-20-00/T3722_results.png
2400,-80.069,26.361,Collision,https://github.com/jessgorski/NOPP-NCSU-Website/blob/main/FIONA_9-20-00/T2400_results.png
4011,-82.209,26.575,Collision,https://github.com/jessgorski/NOPP-NCSU-Website/blob/main/FIONA_9-20-00/T4011_results.png
2411,-80.064,26.412,Collision,https://github.com/jessgorski/NOPP-NCSU-Website/blob/main/FIONA_9-20-00/T2411_results.png
1650,-80.121,25.929,Collision,https://github.com/jessgorski/NOPP-NCSU-Website/blob/main/FIONA_9-20-00/T1650_results.png
898,-80.936,31.909,Collision,https://github.com/jessgorski/NOPP-NCSU-Website/blob/main/FIONA_9-20-00/T898_results.png
2692,-80.376,27.714,Collision,https://github.com/jessgorski/NOPP-NCSU-Website/blob/main/FIONA_9-20-00/T2692_results.png
3973,-82.269,26.783,Collision,https://github.com/jessgorski/NOPP-NCSU-Website/blob/main/FIONA_9-20-00/T3973_results.png
1483,-81.459,30.748,Collision,https://github.com/jessgorski/NOPP-NCSU-Website/blob/main/FIONA_9-20-00/T1483_results.png
2941,-81.045,29.305,Collision,https://github.com/jessgorski/NOPP-NCSU-Website/blob/main/FIONA_9-20-00/T2941_results.png
